time_signature,speechiness,danceability,duration_ms,energy,track_href,mode,uri,type,track_album_release_date,analysis_url,id,instrumentalness,valence,key,tempo,loudness,acousticness,liveness,Popularity_Type
4.0,0.0303,0.587,133956.0,0.309,https://api.spotify.com/v1/tracks/0VCFk2CmecCNCknooDSYEP,1.0,spotify:track:0VCFk2CmecCNCknooDSYEP,audio_features,2013-09-20,https://api.spotify.com/v1/audio-analysis/0VCFk2CmecCNCknooDSYEP,0VCFk2CmecCNCknooDSYEP,0.976,0.494,2.0,92.067,-15.068,0.9,0.0993,Low
4.0,0.0394,0.646,227267.0,0.823,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,0.0,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,audio_features,2014-10-31,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,7MmG8p0F9N3C4AXdK6o6Eb,0.0,0.418,2.0,128.035,-4.123,0.213,0.322,High
4.0,0.0436,0.708,197920.0,0.737,https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG,1.0,spotify:track:7ABLbnD53cQK00mhcaOUVG,audio_features,2023-03-23,https://api.spotify.com/v1/audio-analysis/7ABLbnD53cQK00mhcaOUVG,7ABLbnD53cQK00mhcaOUVG,0.00162,0.607,1.0,91.986,-4.045,0.0739,0.0955,High
4.0,0.103,0.773,280000.0,0.54,https://api.spotify.com/v1/tracks/6tDxrq4FxEL2q15y37tXT9,1.0,spotify:track:6tDxrq4FxEL2q15y37tXT9,audio_features,1995-03-14,https://api.spotify.com/v1/audio-analysis/6tDxrq4FxEL2q15y37tXT9,6tDxrq4FxEL2q15y37tXT9,0.0,0.322,6.0,84.115,-7.123,0.371,0.131,Low
4.0,0.034,0.763,189844.0,0.694,https://api.spotify.com/v1/tracks/7HZ9e2KHkHmohIqV1ZKq4d,1.0,spotify:track:7HZ9e2KHkHmohIqV1ZKq4d,audio_features,2024-04-19,https://api.spotify.com/v1/audio-analysis/7HZ9e2KHkHmohIqV1ZKq4d,7HZ9e2KHkHmohIqV1ZKq4d,0.0004,0.557,0.0,127.997,-6.531,0.00438,0.322,Low
4.0,0.0883,0.565,157974.0,0.593,https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF,1.0,spotify:track:3SAga35lAPYdjj3qyfEsCF,audio_features,2024-03-28,https://api.spotify.com/v1/audio-analysis/3SAga35lAPYdjj3qyfEsCF,3SAga35lAPYdjj3qyfEsCF,0.0,0.429,8.0,120.509,-5.864,0.0288,0.215,High
4.0,0.0522,0.445,356067.0,0.952,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,1.0,spotify:track:7snQQk1zcKl8gZ92AnueZW,audio_features,1987-07-21,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,7snQQk1zcKl8gZ92AnueZW,0.0843,0.624,6.0,125.304,-5.321,0.09,0.112,High
4.0,0.055,0.771,228750.0,0.707,https://api.spotify.com/v1/tracks/2hLXUbsOU9cDb9RFva9FYr,0.0,spotify:track:2hLXUbsOU9cDb9RFva9FYr,audio_features,2022-04-01,https://api.spotify.com/v1/audio-analysis/2hLXUbsOU9cDb9RFva9FYr,2hLXUbsOU9cDb9RFva9FYr,0.0,0.317,2.0,127.963,-6.404,0.389,0.0745,High
4.0,0.0441,0.771,175989.0,0.37,https://api.spotify.com/v1/tracks/2NcJDSpMJsbyabOLoa00GM,0.0,spotify:track:2NcJDSpMJsbyabOLoa00GM,audio_features,2021-11-12,https://api.spotify.com/v1/audio-analysis/2NcJDSpMJsbyabOLoa00GM,2NcJDSpMJsbyabOLoa00GM,0.363,0.941,6.0,94.893,-10.813,0.426,0.086,Low
4.0,0.253,0.889,302760.0,0.818,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,1.0,spotify:track:5ByAIlEEnxYdvpnezg7HTX,audio_features,1994-09-13,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,5ByAIlEEnxYdvpnezg7HTX,0.0,0.782,9.0,96.063,-4.639,0.47,0.179,High
4.0,0.205,0.841,163224.0,0.43,https://api.spotify.com/v1/tracks/7f3xivnGz4HU0UigVxvlEe,1.0,spotify:track:7f3xivnGz4HU0UigVxvlEe,audio_features,2023-10-04,https://api.spotify.com/v1/audio-analysis/7f3xivnGz4HU0UigVxvlEe,7f3xivnGz4HU0UigVxvlEe,0.000712,0.67,7.0,99.933,-6.006,0.698,0.101,Low
4.0,0.15,0.472,267867.0,0.925,https://api.spotify.com/v1/tracks/23UoI3jlFiWdo5jadUYo69,0.0,spotify:track:23UoI3jlFiWdo5jadUYo69,audio_features,2012-07-17,https://api.spotify.com/v1/audio-analysis/23UoI3jlFiWdo5jadUYo69,23UoI3jlFiWdo5jadUYo69,0.000528,0.338,6.0,159.989,-3.545,0.000394,0.0826,High
4.0,0.164,0.824,178639.0,0.634,https://api.spotify.com/v1/tracks/5XGGP9WDvBAXlyf7r3g3Tu,1.0,spotify:track:5XGGP9WDvBAXlyf7r3g3Tu,audio_features,2021-03-19,https://api.spotify.com/v1/audio-analysis/5XGGP9WDvBAXlyf7r3g3Tu,5XGGP9WDvBAXlyf7r3g3Tu,0.0,0.229,2.0,139.975,-8.894,0.0193,0.12,Low
4.0,0.297,0.772,254627.0,0.501,https://api.spotify.com/v1/tracks/0JIWgWWupVLm1NB6kjadoB,1.0,spotify:track:0JIWgWWupVLm1NB6kjadoB,audio_features,2018-04-27,https://api.spotify.com/v1/audio-analysis/0JIWgWWupVLm1NB6kjadoB,0JIWgWWupVLm1NB6kjadoB,1.16e-05,0.379,0.0,90.967,-5.887,0.0106,0.197,Low
4.0,0.0726,0.693,196093.0,0.823,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,1.0,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,audio_features,2005-05-10,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,1yKu2MhpwzDXXH2tzG6xoa,0.0,0.741,5.0,87.904,-3.761,0.0932,0.328,High
4.0,0.0253,0.623,256000.0,0.449,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,1.0,spotify:track:5tVA6TkbaAH9QMITTQRrNv,audio_features,1989-01-01,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,5tVA6TkbaAH9QMITTQRrNv,0.0,0.573,5.0,84.383,-13.333,0.212,0.0613,High
4.0,0.0458,0.737,196500.0,0.766,https://api.spotify.com/v1/tracks/4j4w4CXm6BSr0s25wAWrrX,0.0,spotify:track:4j4w4CXm6BSr0s25wAWrrX,audio_features,2020-02-29,https://api.spotify.com/v1/audio-analysis/4j4w4CXm6BSr0s25wAWrrX,4j4w4CXm6BSr0s25wAWrrX,6.63e-06,0.662,10.0,93.956,-4.242,0.31,0.114,High
4.0,0.1,0.916,237000.0,0.72,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,1.0,spotify:track:5O4erNlJ74PIF6kGol1ZrC,audio_features,1980-06-10,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,5O4erNlJ74PIF6kGol1ZrC,0.00016,0.761,0.0,103.314,-8.548,0.36,0.0958,High
4.0,0.0404,0.614,171176.0,0.881,https://api.spotify.com/v1/tracks/0Yv5b5zk4aOsS5CDQaPE0J,0.0,spotify:track:0Yv5b5zk4aOsS5CDQaPE0J,audio_features,2022-04-15,https://api.spotify.com/v1/audio-analysis/0Yv5b5zk4aOsS5CDQaPE0J,0Yv5b5zk4aOsS5CDQaPE0J,0.000105,0.584,11.0,149.955,-3.935,0.00291,0.185,Low
3.0,0.0398,0.252,153533.0,0.0391,https://api.spotify.com/v1/tracks/1wCajGSdprYHaLqsPsaY0n,1.0,spotify:track:1wCajGSdprYHaLqsPsaY0n,audio_features,2017-09-01,https://api.spotify.com/v1/audio-analysis/1wCajGSdprYHaLqsPsaY0n,1wCajGSdprYHaLqsPsaY0n,0.655,0.13,8.0,67.4,-21.635,0.951,0.359,Low
4.0,0.138,0.845,211200.0,0.467,https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv,1.0,spotify:track:7wBThXx7BGZHJJ3aN3OPvv,audio_features,2004-03-23,https://api.spotify.com/v1/audio-analysis/7wBThXx7BGZHJJ3aN3OPvv,7wBThXx7BGZHJJ3aN3OPvv,0.0,0.702,1.0,138.007,-7.674,0.0586,0.0694,High
4.0,0.0421,0.644,190533.0,0.698,https://api.spotify.com/v1/tracks/5HWGpHHiHbSuR3mlGXD6D5,1.0,spotify:track:5HWGpHHiHbSuR3mlGXD6D5,audio_features,2013-11-28,https://api.spotify.com/v1/audio-analysis/5HWGpHHiHbSuR3mlGXD6D5,5HWGpHHiHbSuR3mlGXD6D5,0.00797,0.966,9.0,94.517,-7.94,0.688,0.134,Low
4.0,0.0682,0.824,99000.0,0.454,https://api.spotify.com/v1/tracks/7rfwtpxQF4UBT7cQMslOb6,1.0,spotify:track:7rfwtpxQF4UBT7cQMslOb6,audio_features,2023-09-24,https://api.spotify.com/v1/audio-analysis/7rfwtpxQF4UBT7cQMslOb6,7rfwtpxQF4UBT7cQMslOb6,0.903,0.49,2.0,80.03,-11.809,0.277,0.0957,Low
4.0,0.0559,0.896,196653.0,0.586,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,0.0,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,audio_features,2019-12-06,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,0.0,0.642,10.0,116.971,-6.687,0.104,0.79,High
4.0,0.0706,0.801,208000.0,0.645,https://api.spotify.com/v1/tracks/4qSEvFGCpde73gqIuq3sho,0.0,spotify:track:4qSEvFGCpde73gqIuq3sho,audio_features,2023-10-13,https://api.spotify.com/v1/audio-analysis/4qSEvFGCpde73gqIuq3sho,4qSEvFGCpde73gqIuq3sho,0.0,0.528,6.0,119.935,-5.605,0.604,0.118,High
4.0,0.0402,0.62,175200.0,0.795,https://api.spotify.com/v1/tracks/3xn4mVAASBMGbaHwgfdCvE,0.0,spotify:track:3xn4mVAASBMGbaHwgfdCvE,audio_features,2023-08-27,https://api.spotify.com/v1/audio-analysis/3xn4mVAASBMGbaHwgfdCvE,3xn4mVAASBMGbaHwgfdCvE,3.9e-06,0.628,6.0,75.03,-4.835,0.273,0.132,Low
4.0,0.0527,0.848,157445.0,0.821,https://api.spotify.com/v1/tracks/6GomT970rCOkKAyyrwJeZi,0.0,spotify:track:6GomT970rCOkKAyyrwJeZi,audio_features,2021-10-29,https://api.spotify.com/v1/audio-analysis/6GomT970rCOkKAyyrwJeZi,6GomT970rCOkKAyyrwJeZi,0.000403,0.249,2.0,125.051,-5.408,0.0169,0.0962,High
4.0,0.0735,0.805,184080.0,0.743,https://api.spotify.com/v1/tracks/1Sz402s2SN6nPicOA8DPah,1.0,spotify:track:1Sz402s2SN6nPicOA8DPah,audio_features,2022-09-26,https://api.spotify.com/v1/audio-analysis/1Sz402s2SN6nPicOA8DPah,1Sz402s2SN6nPicOA8DPah,0.00155,0.612,0.0,130.143,-7.244,0.177,0.149,Low
4.0,0.385,0.752,127819.0,0.811,https://api.spotify.com/v1/tracks/2ciHkdcs9fuSaMn5NhvUNA,1.0,spotify:track:2ciHkdcs9fuSaMn5NhvUNA,audio_features,2023-08-08,https://api.spotify.com/v1/audio-analysis/2ciHkdcs9fuSaMn5NhvUNA,2ciHkdcs9fuSaMn5NhvUNA,0.0,0.563,0.0,99.699,-6.185,0.369,0.454,Low
4.0,0.0327,0.604,201659.0,0.687,https://api.spotify.com/v1/tracks/3vAncbML0jhNrp63DKhsCo,0.0,spotify:track:3vAncbML0jhNrp63DKhsCo,audio_features,2017-01-21,https://api.spotify.com/v1/audio-analysis/3vAncbML0jhNrp63DKhsCo,3vAncbML0jhNrp63DKhsCo,0.234,0.504,0.0,119.992,-5.13,0.757,0.0718,Low
4.0,0.169,0.716,153757.0,0.685,https://api.spotify.com/v1/tracks/6bBQmflDHD8a35PeZjw44J,1.0,spotify:track:6bBQmflDHD8a35PeZjw44J,audio_features,2023-12-15,https://api.spotify.com/v1/audio-analysis/6bBQmflDHD8a35PeZjw44J,6bBQmflDHD8a35PeZjw44J,0.0,0.791,1.0,114.002,-5.407,0.312,0.224,Low
4.0,0.063,0.59,364739.0,0.897,https://api.spotify.com/v1/tracks/4ECmUMEaE2fKLpRmtSRNKe,0.0,spotify:track:4ECmUMEaE2fKLpRmtSRNKe,audio_features,2020-12-27,https://api.spotify.com/v1/audio-analysis/4ECmUMEaE2fKLpRmtSRNKe,4ECmUMEaE2fKLpRmtSRNKe,0.769,0.679,1.0,127.018,-5.046,0.0106,0.0375,Low
4.0,0.0504,0.801,163253.0,0.795,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,0.0,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,audio_features,2017-06-16,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,0.754,1.0,79.028,-5.115,0.0417,0.0717,High
4.0,0.0348,0.748,189320.0,0.856,https://api.spotify.com/v1/tracks/0Be7sopyKMv8Y8npsUkax2,0.0,spotify:track:0Be7sopyKMv8Y8npsUkax2,audio_features,2021-10-22,https://api.spotify.com/v1/audio-analysis/0Be7sopyKMv8Y8npsUkax2,0Be7sopyKMv8Y8npsUkax2,0.0,0.927,11.0,123.031,-3.517,0.0824,0.142,High
4.0,0.18,0.583,155368.0,0.665,https://api.spotify.com/v1/tracks/2fjqfFUq64thFsqfKN01kS,1.0,spotify:track:2fjqfFUq64thFsqfKN01kS,audio_features,2024-09-09,https://api.spotify.com/v1/audio-analysis/2fjqfFUq64thFsqfKN01kS,2fjqfFUq64thFsqfKN01kS,0.0,0.463,1.0,94.329,-3.885,0.314,0.112,High
4.0,0.0287,0.655,225083.0,0.309,https://api.spotify.com/v1/tracks/52NyIy61TszwScgdfp5YOj,0.0,spotify:track:52NyIy61TszwScgdfp5YOj,audio_features,2016-01-05,https://api.spotify.com/v1/audio-analysis/52NyIy61TszwScgdfp5YOj,52NyIy61TszwScgdfp5YOj,0.116,0.14,11.0,135.783,-6.787,0.946,0.122,Low
4.0,0.117,0.744,260493.0,0.696,https://api.spotify.com/v1/tracks/4DS7HoqrKq1dDjeYOKBlu9,0.0,spotify:track:4DS7HoqrKq1dDjeYOKBlu9,audio_features,2018-04-13,https://api.spotify.com/v1/audio-analysis/4DS7HoqrKq1dDjeYOKBlu9,4DS7HoqrKq1dDjeYOKBlu9,0.0,0.406,8.0,120.146,-5.015,0.71,0.0808,High
4.0,0.188,0.745,199021.0,0.914,https://api.spotify.com/v1/tracks/2XRkyBiKyHPyJ0krDmK4MA,1.0,spotify:track:2XRkyBiKyHPyJ0krDmK4MA,audio_features,2019-01-04,https://api.spotify.com/v1/audio-analysis/2XRkyBiKyHPyJ0krDmK4MA,2XRkyBiKyHPyJ0krDmK4MA,2.69e-06,0.837,6.0,149.971,-4.108,0.0393,0.0814,Low
4.0,0.189,0.835,233447.0,0.58,https://api.spotify.com/v1/tracks/6RuEQsO9qKjtwAqEflh7C4,0.0,spotify:track:6RuEQsO9qKjtwAqEflh7C4,audio_features,2019-01-25,https://api.spotify.com/v1/audio-analysis/6RuEQsO9qKjtwAqEflh7C4,6RuEQsO9qKjtwAqEflh7C4,0.000767,0.84,8.0,100.007,-8.892,0.559,0.115,Low
4.0,0.176,0.88,198425.0,0.729,https://api.spotify.com/v1/tracks/39glDGcpBhLVMSsQhvtqHR,0.0,spotify:track:39glDGcpBhLVMSsQhvtqHR,audio_features,2024-08-22,https://api.spotify.com/v1/audio-analysis/39glDGcpBhLVMSsQhvtqHR,39glDGcpBhLVMSsQhvtqHR,0.0113,0.246,11.0,127.028,-6.378,0.334,0.185,High
4.0,0.0502,0.603,228855.0,0.573,https://api.spotify.com/v1/tracks/72zHuDxFQTjbL51qJQSA7j,1.0,spotify:track:72zHuDxFQTjbL51qJQSA7j,audio_features,2021-08-05,https://api.spotify.com/v1/audio-analysis/72zHuDxFQTjbL51qJQSA7j,72zHuDxFQTjbL51qJQSA7j,0.0,0.236,1.0,82.941,-5.843,0.478,0.0971,Low
4.0,0.104,0.418,193273.0,0.671,https://api.spotify.com/v1/tracks/3kvfr5h3oQuJHbkEfg2R3U,0.0,spotify:track:3kvfr5h3oQuJHbkEfg2R3U,audio_features,2023-03-30,https://api.spotify.com/v1/audio-analysis/3kvfr5h3oQuJHbkEfg2R3U,3kvfr5h3oQuJHbkEfg2R3U,1.68e-06,0.71,4.0,196.505,-4.002,0.0473,0.116,Low
4.0,0.0449,0.761,267267.0,0.59,https://api.spotify.com/v1/tracks/50c0knPGjaJAuE4hRg28Qq,1.0,spotify:track:50c0knPGjaJAuE4hRg28Qq,audio_features,2016-01-14,https://api.spotify.com/v1/audio-analysis/50c0knPGjaJAuE4hRg28Qq,50c0knPGjaJAuE4hRg28Qq,0.00933,0.895,10.0,158.053,-10.274,0.454,0.0926,Low
3.0,0.0294,0.652,318170.0,0.457,https://api.spotify.com/v1/tracks/72qSU1mTkBpwokctNf6KNv,1.0,spotify:track:72qSU1mTkBpwokctNf6KNv,audio_features,2023-01-07,https://api.spotify.com/v1/audio-analysis/72qSU1mTkBpwokctNf6KNv,72qSU1mTkBpwokctNf6KNv,0.913,0.0733,1.0,113.974,-13.775,0.841,0.157,Low
4.0,0.0438,0.567,171785.0,0.606,https://api.spotify.com/v1/tracks/4aPX3IT9cskOWmeZvOYc5s,0.0,spotify:track:4aPX3IT9cskOWmeZvOYc5s,audio_features,2024-11-15,https://api.spotify.com/v1/audio-analysis/4aPX3IT9cskOWmeZvOYc5s,4aPX3IT9cskOWmeZvOYc5s,0.0,0.314,10.0,123.006,-6.543,0.0801,0.0686,Low
4.0,0.0669,0.75,224932.0,0.791,https://api.spotify.com/v1/tracks/1z2TYaojKtxBKRhEQqjdi8,0.0,spotify:track:1z2TYaojKtxBKRhEQqjdi8,audio_features,2017-06-30,https://api.spotify.com/v1/audio-analysis/1z2TYaojKtxBKRhEQqjdi8,1z2TYaojKtxBKRhEQqjdi8,0.0,0.593,1.0,105.074,-6.707,0.189,0.113,Low
4.0,0.0462,0.785,284987.0,0.716,https://api.spotify.com/v1/tracks/6mpc681Hb9vbr4tFZJ7Jfc,0.0,spotify:track:6mpc681Hb9vbr4tFZJ7Jfc,audio_features,2007-05-08,https://api.spotify.com/v1/audio-analysis/6mpc681Hb9vbr4tFZJ7Jfc,6mpc681Hb9vbr4tFZJ7Jfc,0.195,0.709,4.0,100.009,-5.797,0.0889,0.165,Low
4.0,0.0299,0.571,132631.0,0.544,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,1.0,spotify:track:1xK59OXxi2TAAAbmZK0kBL,audio_features,2022-07-20,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,1xK59OXxi2TAAAbmZK0kBL,0.00805,0.216,6.0,132.052,-10.613,0.453,0.322,High
4.0,0.264,0.652,150997.0,0.831,https://api.spotify.com/v1/tracks/2JapCT0xikq6Fy1PQiJz1C,0.0,spotify:track:2JapCT0xikq6Fy1PQiJz1C,audio_features,2024-09-20,https://api.spotify.com/v1/audio-analysis/2JapCT0xikq6Fy1PQiJz1C,2JapCT0xikq6Fy1PQiJz1C,0.0,0.648,10.0,139.905,-5.972,0.0111,0.269,Low
4.0,0.0926,0.464,202267.0,0.795,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,1.0,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,audio_features,1966-04-15,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,63T7DJ1AFDD6Bn8VzG6JE8,0.00244,0.612,1.0,158.691,-9.267,0.0493,0.399,High
4.0,0.0558,0.572,214912.0,0.81,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,0.0,spotify:track:6PUIzlqotEmPuBfjbwYWOB,audio_features,2013-02-01,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,6PUIzlqotEmPuBfjbwYWOB,6.53e-06,0.11,1.0,126.052,-5.791,0.0157,0.13,High
4.0,0.0559,0.673,205373.0,0.84,https://api.spotify.com/v1/tracks/129lYDVKnWtlJc2PZJviuA,1.0,spotify:track:129lYDVKnWtlJc2PZJviuA,audio_features,2002-01-01,https://api.spotify.com/v1/audio-analysis/129lYDVKnWtlJc2PZJviuA,129lYDVKnWtlJc2PZJviuA,0.0,0.94,7.0,97.027,-3.564,0.0683,0.0965,High
4.0,0.105,0.762,146286.0,0.686,https://api.spotify.com/v1/tracks/54lyWR5MrajC4HaECUTkiK,1.0,spotify:track:54lyWR5MrajC4HaECUTkiK,audio_features,2023-10-27,https://api.spotify.com/v1/audio-analysis/54lyWR5MrajC4HaECUTkiK,54lyWR5MrajC4HaECUTkiK,0.000185,0.746,7.0,105.028,-6.05,0.189,0.0979,Low
4.0,0.259,0.706,204507.0,0.693,https://api.spotify.com/v1/tracks/6dgYHmc5yBnQFI4FSCbp6y,1.0,spotify:track:6dgYHmc5yBnQFI4FSCbp6y,audio_features,2021-10-11,https://api.spotify.com/v1/audio-analysis/6dgYHmc5yBnQFI4FSCbp6y,6dgYHmc5yBnQFI4FSCbp6y,0.0,0.838,0.0,141.794,-5.502,0.0123,0.346,Low
4.0,0.286,0.578,192956.0,0.449,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,1.0,spotify:track:65OVbaJR5O1RmwOQx0875b,audio_features,2021-03-05,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,65OVbaJR5O1RmwOQx0875b,2.17e-06,0.1,1.0,136.006,-6.349,0.0618,0.119,High
4.0,0.373,0.855,221467.0,0.673,https://api.spotify.com/v1/tracks/3DLRRpaDETZYltj3KZ7kxo,1.0,spotify:track:3DLRRpaDETZYltj3KZ7kxo,audio_features,2018-11-09,https://api.spotify.com/v1/audio-analysis/3DLRRpaDETZYltj3KZ7kxo,3DLRRpaDETZYltj3KZ7kxo,0.0,0.66,1.0,142.031,-7.58,0.45,0.385,Low
4.0,0.213,0.641,206553.0,0.851,https://api.spotify.com/v1/tracks/4ZV4lGPEk1pTxfa4tyYtlz,0.0,spotify:track:4ZV4lGPEk1pTxfa4tyYtlz,audio_features,2020-03-01,https://api.spotify.com/v1/audio-analysis/4ZV4lGPEk1pTxfa4tyYtlz,4ZV4lGPEk1pTxfa4tyYtlz,0.0,0.724,0.0,100.028,-4.552,0.333,0.0996,Low
4.0,0.0996,0.908,310865.0,0.402,https://api.spotify.com/v1/tracks/2NlMopYjB6KOicGkoZHDFo,1.0,spotify:track:2NlMopYjB6KOicGkoZHDFo,audio_features,2024-08-23,https://api.spotify.com/v1/audio-analysis/2NlMopYjB6KOicGkoZHDFo,2NlMopYjB6KOicGkoZHDFo,0.044,0.421,1.0,112.023,-11.343,0.0188,0.0502,Low
4.0,0.0429,0.511,393667.0,0.942,https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ,1.0,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,audio_features,1985-02-25,https://api.spotify.com/v1/audio-analysis/2gQaQUhDCNGfBVXTvxAmXQ,2gQaQUhDCNGfBVXTvxAmXQ,1.87e-05,0.498,0.0,97.909,-10.407,0.174,0.139,High
3.0,0.029,0.783,160714.0,0.834,https://api.spotify.com/v1/tracks/2ss1LK5Kfnjo5EUaCbsgZM,0.0,spotify:track:2ss1LK5Kfnjo5EUaCbsgZM,audio_features,2024-08-23,https://api.spotify.com/v1/audio-analysis/2ss1LK5Kfnjo5EUaCbsgZM,2ss1LK5Kfnjo5EUaCbsgZM,0.000212,0.92,3.0,139.995,-4.623,0.539,0.0903,High
4.0,0.274,0.704,162974.0,0.596,https://api.spotify.com/v1/tracks/3e9ZwwMZACRvj2cOXuOOyP,0.0,spotify:track:3e9ZwwMZACRvj2cOXuOOyP,audio_features,2023-10-04,https://api.spotify.com/v1/audio-analysis/3e9ZwwMZACRvj2cOXuOOyP,3e9ZwwMZACRvj2cOXuOOyP,0.00446,0.36,9.0,152.894,-8.827,0.551,0.151,Low
4.0,0.0598,0.606,193000.0,0.887,https://api.spotify.com/v1/tracks/5oQcOu1omDykbIPSdSQQNJ,1.0,spotify:track:5oQcOu1omDykbIPSdSQQNJ,audio_features,2004,https://api.spotify.com/v1/audio-analysis/5oQcOu1omDykbIPSdSQQNJ,5oQcOu1omDykbIPSdSQQNJ,0.0,0.903,4.0,119.974,-4.404,0.000242,0.337,High
4.0,0.0462,0.787,136846.0,0.666,https://api.spotify.com/v1/tracks/7DvFefh4tcbBPuqlLZkYlY,1.0,spotify:track:7DvFefh4tcbBPuqlLZkYlY,audio_features,2024-04-08,https://api.spotify.com/v1/audio-analysis/7DvFefh4tcbBPuqlLZkYlY,7DvFefh4tcbBPuqlLZkYlY,0.7,0.28,0.0,130.04,-8.897,0.0713,0.104,Low
4.0,0.163,0.88,232048.0,0.575,https://api.spotify.com/v1/tracks/1dg3qy5DjoJodawfOCgrTP,1.0,spotify:track:1dg3qy5DjoJodawfOCgrTP,audio_features,2021-04-02,https://api.spotify.com/v1/audio-analysis/1dg3qy5DjoJodawfOCgrTP,1dg3qy5DjoJodawfOCgrTP,0.0,0.671,6.0,120.031,-6.091,0.415,0.109,High
4.0,0.0652,0.762,213609.0,0.861,https://api.spotify.com/v1/tracks/0Lsis3LB0XAK6XlTHXaJk2,0.0,spotify:track:0Lsis3LB0XAK6XlTHXaJk2,audio_features,2020-11-27,https://api.spotify.com/v1/audio-analysis/0Lsis3LB0XAK6XlTHXaJk2,0Lsis3LB0XAK6XlTHXaJk2,1.08e-06,0.588,4.0,133.037,-4.075,0.139,0.0956,Low
4.0,0.0687,0.782,148625.0,0.426,https://api.spotify.com/v1/tracks/2lyf7dCSZ6voEUQnIwsy0r,0.0,spotify:track:2lyf7dCSZ6voEUQnIwsy0r,audio_features,2024-10-16,https://api.spotify.com/v1/audio-analysis/2lyf7dCSZ6voEUQnIwsy0r,2lyf7dCSZ6voEUQnIwsy0r,0.000144,0.476,1.0,110.04,-14.006,0.307,0.0822,Low
4.0,0.047,0.169,150000.0,0.00418,https://api.spotify.com/v1/tracks/2ITqkX40AUFSv8TIBWoCQt,1.0,spotify:track:2ITqkX40AUFSv8TIBWoCQt,audio_features,2024-10-28,https://api.spotify.com/v1/audio-analysis/2ITqkX40AUFSv8TIBWoCQt,2ITqkX40AUFSv8TIBWoCQt,0.703,0.0673,0.0,72.675,-38.049,0.973,0.119,Low
4.0,0.105,0.543,247933.0,0.853,https://api.spotify.com/v1/tracks/3WQyTWS7CUBTzaZ0TjTgMf,0.0,spotify:track:3WQyTWS7CUBTzaZ0TjTgMf,audio_features,1994-01-01,https://api.spotify.com/v1/audio-analysis/3WQyTWS7CUBTzaZ0TjTgMf,3WQyTWS7CUBTzaZ0TjTgMf,1.46e-05,0.922,7.0,114.535,-9.004,0.119,0.0303,Low
4.0,0.297,0.72,123435.0,0.582,https://api.spotify.com/v1/tracks/61iDSv1MgCsdo0zKXGxvCO,0.0,spotify:track:61iDSv1MgCsdo0zKXGxvCO,audio_features,2023-07-07,https://api.spotify.com/v1/audio-analysis/61iDSv1MgCsdo0zKXGxvCO,61iDSv1MgCsdo0zKXGxvCO,0.0,0.804,3.0,178.943,-7.854,0.126,0.231,Low
